Id,donate_00,donate_01,donate_02,donate_03,donate_04,donate_05,donate_06,donate_07,donate_08,donate_09,donate_10,donate_11,last_donation
103157,1,1,1,1,1,1,1,1,0,0,0,0,7
103158,1,1,1,1,0,1,1,1,1,1,1,1,10
103159,1,0,1,0,0,0,0,0,0,0,0,0,2
103160,1,0,0,0,0,0,0,0,0,0,0,0,0
103161,1,0,1,0,0,0,0,0,0,0,0,0,2
103162,1,1,0,0,0,0,0,0,0,0,0,0,1
103163,1,1,0,1,1,0,0,0,0,0,0,0,4
103164,1,1,0,1,1,1,1,1,1,1,1,1,10
103165,1,1,1,1,1,1,1,0,0,1,0,1,9
103166,1,0,0,1,0,0,0,0,0,0,0,0,3
103167,1,1,1,0,1,1,0,1,1,1,1,0,10
103168,1,0,0,0,0,0,0,0,1,0,0,0,8
103169,1,0,0,0,0,1,0,0,0,0,0,0,5
103170,1,0,0,0,0,0,0,0,0,0,0,0,0
103171,1,1,1,0,0,0,0,0,0,0,0,0,2
103172,1,1,0,1,0,0,0,0,0,0,0,0,3
103173,1,1,1,0,0,0,0,0,0,0,0,0,2
103174,1,0,0,0,0,0,0,0,0,0,0,0,0
103175,1,1,1,1,1,1,0,1,1,1,1,1,10
103176,1,0,0,0,0,0,0,1,1,1,0,0,9
103177,1,1,0,0,0,0,0,0,0,0,0,0,1
103178,1,0,0,0,0,1,0,0,0,1,0,0,9
103179,1,0,0,0,0,0,0,0,0,0,0,0,0
103180,1,0,0,0,0,0,0,0,0,0,0,0,0
103181,1,1,0,0,0,0,0,0,0,0,0,0,1
103182,1,0,0,1,1,0,0,1,1,0,1,1,10
103183,1,1,0,0,0,0,0,0,0,0,0,0,1
103184,1,1,0,0,0,0,0,0,0,0,0,0,1
103185,1,0,0,0,0,0,0,0,0,0,0,0,0
103186,1,1,1,1,1,0,0,0,0,0,0,0,4
103187,1,0,0,0,0,0,0,0,0,0,0,0,0
103188,1,1,1,1,1,0,0,0,0,0,0,0,4
103189,1,0,0,0,0,0,0,0,0,0,0,0,0
103190,1,1,1,1,1,1,1,1,0,0,0,0,7
103191,1,0,0,0,0,0,0,0,0,0,0,0,0
103192,1,1,1,1,0,0,0,0,0,0,0,0,3
103193,1,0,0,0,1,1,1,1,0,0,0,0,7
103194,1,0,1,1,1,1,1,1,1,1,1,0,10
103195,1,1,1,1,1,1,1,1,1,0,0,1,8
103196,1,0,0,0,0,0,0,0,0,0,0,0,0
103197,1,0,1,0,0,0,0,0,0,0,0,0,2
103198,1,0,0,0,0,0,0,0,0,0,0,0,0
103199,1,0,0,1,1,1,1,1,1,1,0,0,9
103200,1,0,0,0,0,0,1,0,0,0,0,0,6
103201,1,0,1,1,1,1,0,0,0,0,1,0,10
103202,1,0,0,0,0,0,0,0,0,0,0,0,0
103203,1,1,0,0,0,0,0,0,0,0,0,0,1
103204,1,1,1,1,1,0,0,0,0,0,0,0,4
103205,1,1,0,0,0,0,0,0,0,0,0,0,1
103206,1,1,1,1,0,0,0,0,0,1,0,0,9
103207,1,1,1,1,1,1,1,1,1,1,1,0,10
103208,1,1,0,0,0,0,0,0,0,0,0,0,1
103209,1,1,1,0,0,0,0,0,0,0,0,0,2
103210,1,1,1,1,1,1,1,1,1,1,1,1,10
103211,1,1,1,0,1,1,1,0,1,1,1,1,10
103212,1,1,1,1,0,1,1,1,1,1,1,1,10
103213,1,1,0,0,0,0,0,0,0,0,0,0,1
103214,1,1,1,0,0,0,1,0,0,0,0,0,6
103215,1,1,0,1,0,1,0,0,0,0,0,0,5
103216,1,0,0,0,0,0,0,0,0,0,0,0,0
103217,1,1,0,0,0,0,0,0,0,0,0,0,1
103218,1,0,0,0,0,0,0,0,0,0,0,0,0
103219,1,1,1,1,1,1,1,1,1,0,1,1,10
103220,1,0,0,0,0,0,0,0,0,0,0,0,0
103221,1,1,1,1,1,1,1,1,1,1,0,0,9
103222,1,1,1,0,0,0,0,0,0,0,0,0,2
103223,1,1,0,0,0,0,0,0,0,0,0,0,1
103224,1,1,0,0,0,0,0,0,0,0,0,0,1
103225,1,0,1,1,0,0,0,0,0,0,0,0,3
103226,1,1,0,1,1,0,1,0,0,0,1,0,10
103227,1,0,0,0,0,0,0,0,0,0,0,0,0
103228,1,1,0,0,0,0,1,0,0,1,0,1,9
103229,1,0,0,0,0,0,0,0,0,0,0,0,0
103230,1,1,1,1,1,1,1,1,1,1,1,1,10
103231,1,1,0,0,0,0,0,0,0,0,0,0,1
103232,1,0,0,0,0,0,0,0,1,1,0,0,9
103233,1,1,0,1,1,1,1,1,1,1,1,1,10
103234,1,1,1,1,1,0,0,0,0,0,0,0,4
103235,1,0,0,0,0,0,0,0,0,0,0,0,0
103236,1,1,0,0,0,0,0,0,0,0,0,0,1
103237,1,1,0,1,0,0,0,0,0,0,0,0,3
103238,1,1,1,0,0,0,0,0,1,1,0,0,9
103239,1,1,1,0,0,0,0,0,0,0,0,0,2
103240,1,0,0,0,0,0,0,0,0,0,0,0,0
103241,1,0,0,0,0,0,0,0,0,0,0,0,0
103242,1,0,0,0,0,0,0,0,0,0,0,0,0
103243,1,1,0,0,0,0,0,0,0,0,0,0,1
103244,1,0,0,0,0,0,0,0,0,0,0,0,0
103245,1,0,0,0,0,0,0,0,0,0,0,0,0
103246,1,1,1,0,0,0,0,0,0,0,0,0,2
103247,1,0,0,0,0,0,0,0,0,0,0,0,0
103248,1,0,0,0,0,0,0,0,0,0,0,0,0
103249,1,0,0,0,0,0,0,0,0,0,0,0,0
103250,1,1,0,0,0,0,0,0,0,0,0,0,1
103251,1,1,1,0,0,0,0,0,0,0,0,0,2
103252,1,0,0,0,0,0,0,0,0,0,0,0,0
103253,1,0,1,1,1,1,1,1,1,1,1,1,10
103254,1,1,1,0,0,1,1,1,1,1,1,1,10
103255,1,1,0,1,1,1,1,1,1,1,1,1,10
103256,1,0,0,0,0,0,0,0,0,0,0,0,0
103257,1,1,0,0,0,0,0,0,0,0,0,0,1
103258,1,0,0,1,1,1,1,1,1,1,1,1,10
103259,1,1,0,0,0,0,0,0,0,0,0,0,1
103260,1,0,0,0,0,0,0,0,0,0,0,0,0
103261,1,0,0,1,1,0,0,0,0,0,0,0,4
103262,1,1,0,1,1,0,0,0,0,0,0,0,4
103263,1,1,0,0,0,1,1,1,1,1,0,0,9
103264,1,0,0,0,0,0,0,0,0,0,0,0,0
103265,1,0,0,0,0,0,0,0,0,0,0,0,0
103266,1,0,0,0,0,0,0,0,0,0,0,0,0
103267,1,1,0,0,0,0,0,1,0,0,0,0,7
103268,1,0,0,0,0,0,0,0,0,0,0,0,0
103269,1,0,0,0,0,0,0,0,0,0,0,0,0
103270,1,1,1,1,1,0,1,1,1,1,0,0,9
103271,1,1,1,1,1,1,1,1,1,1,1,1,10
103272,1,1,1,0,0,0,0,1,1,1,1,1,10
103273,1,1,1,0,0,0,0,0,0,0,0,0,2
103274,1,0,0,0,0,0,0,0,0,0,0,0,0
103275,1,1,1,0,1,0,0,0,0,0,0,0,4
103276,1,0,0,0,0,0,0,0,0,0,0,0,0
103277,1,1,1,1,0,1,0,0,0,0,0,0,5
103278,1,1,1,1,0,1,0,0,0,1,1,0,10
103279,1,1,0,0,1,0,1,0,1,1,1,1,10
103280,1,0,0,0,0,0,0,0,0,0,0,0,0
103281,1,1,1,0,0,1,0,1,0,0,0,0,7
103282,1,0,0,0,1,0,1,1,1,1,1,1,10
103283,1,1,1,1,1,1,1,1,1,0,0,0,8
103284,1,0,0,0,0,0,0,0,0,0,0,0,0
103285,1,0,0,0,0,0,0,0,0,0,0,0,0
103286,1,0,1,0,1,1,0,0,0,0,0,0,5
103287,1,0,0,0,0,0,0,0,0,0,0,0,0
103288,1,0,0,0,0,0,0,0,0,0,0,0,0
103289,1,1,1,1,1,0,0,0,0,0,0,0,4
103290,1,0,0,0,0,0,0,0,0,0,0,0,0
103291,1,1,1,1,1,0,0,0,1,0,1,0,10
103292,1,1,1,1,1,1,1,1,1,1,1,1,10
103293,1,1,1,1,0,1,0,1,1,1,1,1,10
103294,1,1,1,0,0,0,0,0,0,0,0,0,2
103295,1,1,1,1,0,0,0,1,1,0,0,0,8
103296,1,0,1,1,1,0,0,0,0,0,0,0,4
103297,1,0,0,0,0,0,0,0,0,0,0,0,0
103298,1,1,1,1,1,0,1,0,1,1,1,1,10
103299,1,0,1,1,1,1,1,1,0,0,1,1,10
103300,1,0,0,0,0,0,0,0,0,0,0,0,0
103301,1,1,1,1,1,1,1,1,0,1,1,1,10
103302,1,0,0,0,0,0,0,0,0,0,0,0,0
103303,1,1,1,1,1,1,1,0,1,1,1,1,10
103304,1,0,0,0,0,0,0,0,0,0,0,0,0
103305,1,0,0,0,0,0,0,0,0,0,0,0,0
103306,1,1,1,1,1,0,0,1,0,1,0,0,9
103307,1,1,0,1,0,1,0,0,0,0,0,0,5
103308,1,1,0,1,1,1,1,1,1,1,0,0,9
103309,1,0,0,0,1,1,0,0,1,1,0,0,9
103310,1,0,1,1,1,1,1,1,1,1,1,1,10
103311,1,1,1,1,1,1,1,0,1,1,0,0,9
103312,1,0,0,0,0,0,0,0,0,0,0,0,0
103313,1,1,1,0,0,0,0,0,0,0,1,0,10
103314,1,1,1,1,1,0,0,0,0,0,0,0,4
103315,1,1,1,1,1,1,1,1,1,1,1,0,10
103316,1,0,1,1,0,0,0,0,0,0,0,0,3
103317,1,1,1,0,0,0,0,0,0,0,0,0,2
103318,1,1,0,0,0,0,0,0,0,0,0,0,1
103319,1,0,0,0,0,0,0,0,0,0,0,0,0
103320,1,0,0,0,0,0,0,0,0,0,0,0,0
103321,1,1,0,1,0,1,0,1,1,0,1,0,10
103322,1,1,1,1,1,1,1,1,0,0,0,0,7
103323,1,0,0,0,0,0,1,1,1,0,1,0,10
103324,1,1,1,0,0,1,1,1,1,0,0,0,8
103325,1,0,0,0,0,0,0,0,0,0,0,0,0
103326,1,0,0,0,0,0,0,1,0,0,1,1,10
103327,1,0,0,0,0,0,0,0,0,0,0,0,0
103328,1,0,0,0,0,0,0,0,0,0,0,0,0
103329,1,1,1,0,0,1,1,0,0,0,0,0,6
103330,1,1,1,0,0,0,0,0,0,1,0,0,9
103331,1,0,0,0,0,0,0,0,0,0,0,0,0
103332,1,1,1,1,0,0,0,0,0,0,0,0,3
103333,1,1,1,0,0,0,0,0,1,0,0,0,8
103334,1,0,0,1,1,0,0,1,1,0,1,0,10
103335,1,1,0,0,0,0,0,1,1,0,0,1,8
103336,1,1,1,0,1,0,1,1,0,1,0,0,9
103337,1,1,0,0,0,0,0,0,0,0,1,0,10
103338,1,0,0,0,0,0,0,0,0,0,0,0,0
103339,1,0,0,1,0,1,0,0,0,0,0,0,5
103340,1,0,1,0,1,1,1,1,1,1,1,0,10
103341,1,0,0,0,0,0,0,0,0,0,0,0,0
103342,1,0,0,0,0,0,0,0,0,0,0,0,0
103343,1,0,0,0,0,1,0,1,1,0,0,1,8
103344,1,0,0,0,0,0,0,0,0,0,0,0,0
103345,1,0,0,0,1,1,0,1,1,1,1,1,10
103346,1,1,0,1,0,1,0,0,0,0,0,0,5
103347,1,0,0,0,0,0,0,0,0,0,0,0,0
103348,1,0,0,0,0,0,0,0,0,0,0,0,0
103349,1,1,1,1,1,1,1,1,1,0,1,0,10
103350,1,0,0,0,0,0,0,0,0,0,0,0,0
103351,1,1,0,0,0,1,0,0,0,0,0,0,5
103352,1,1,1,1,1,0,0,0,0,0,1,1,10
103353,1,0,0,0,0,0,0,0,0,0,0,0,0
103354,1,1,1,0,0,0,0,0,0,0,0,0,2
103355,1,0,1,0,1,0,0,0,0,0,0,0,4
103356,1,1,1,1,1,0,0,0,0,0,0,0,4
103357,1,0,0,0,0,0,0,0,0,0,0,0,0
103358,1,0,0,0,0,0,0,0,0,0,0,0,0
103359,1,0,0,0,0,0,0,0,0,0,0,0,0
103360,1,0,0,0,0,0,0,0,0,0,0,0,0
103361,1,0,0,0,0,0,0,0,0,0,0,0,0
103362,1,0,0,0,0,0,0,1,1,1,1,0,10
103363,1,1,1,0,1,0,1,0,0,0,0,0,6
103364,1,0,1,1,0,0,1,0,0,1,0,0,9
103365,1,1,1,1,1,1,1,1,1,1,1,1,10
103366,1,0,0,0,0,0,0,0,0,0,0,0,0
103367,1,0,0,0,0,0,0,0,0,0,0,1,0
103368,1,1,1,1,1,1,1,0,1,0,0,0,8
103369,1,0,0,0,0,0,0,0,0,0,0,0,0
103370,1,0,0,0,0,0,0,0,0,0,0,0,0
103371,1,0,0,0,0,0,0,0,0,0,0,0,0
103372,1,1,0,0,0,0,0,0,0,0,0,0,1
103373,1,1,0,0,0,0,0,0,0,0,0,0,1
103374,1,1,0,0,0,0,0,0,0,0,0,0,1
103375,1,0,0,1,0,1,0,1,1,0,0,0,8
103376,1,0,0,0,0,0,0,0,0,0,0,0,0
103377,1,1,0,1,1,1,1,1,1,1,1,1,10
103378,1,0,0,0,0,0,0,0,0,0,0,0,0
103379,1,0,0,0,0,0,0,0,0,0,0,0,0
103380,1,0,0,0,0,0,1,0,0,0,0,0,6
103381,1,0,0,0,0,0,0,0,0,0,0,0,0
103382,1,1,0,0,0,0,0,0,0,0,0,0,1
103383,1,0,0,0,0,0,0,0,0,0,0,0,0
103384,1,1,1,1,1,0,0,0,0,0,0,0,4
103385,1,0,0,0,0,0,0,0,0,0,0,0,0
103386,1,1,0,0,0,0,0,0,0,0,0,0,1
103387,1,1,1,1,1,1,1,1,1,1,1,1,10
103388,1,0,0,0,0,0,0,0,0,0,0,0,0
103389,1,0,0,1,1,1,1,1,1,1,1,1,10
103390,1,0,0,0,0,1,0,0,0,0,0,0,5
103391,1,0,0,0,0,0,0,0,0,0,0,0,0
103392,1,1,1,1,1,0,1,1,1,0,1,0,10
103393,1,1,1,1,1,1,1,0,0,0,0,0,6
103394,1,0,0,0,0,0,0,0,0,0,0,0,0
103395,1,1,1,0,1,1,0,0,0,0,0,0,5
103396,1,1,1,1,1,1,0,0,0,0,0,0,5
103397,1,0,0,0,0,0,0,0,0,0,0,0,0
103398,1,0,0,0,0,0,0,1,0,0,0,0,7
103399,1,1,1,1,1,1,1,1,1,1,0,1,9
103400,1,1,0,0,0,0,0,0,0,0,0,0,1
103401,1,1,1,1,1,0,1,1,1,1,1,1,10
103402,1,0,0,0,0,0,0,0,0,0,0,0,0
103403,1,1,1,1,1,1,1,1,1,1,0,0,9
103404,1,0,0,0,0,0,0,0,0,0,0,0,0
103405,1,1,0,1,1,1,1,0,0,0,0,0,6
103406,1,1,1,0,0,0,1,1,1,1,1,1,10
103407,1,1,1,0,0,0,0,0,0,0,0,0,2
103408,1,0,0,0,0,0,0,0,0,0,0,0,0
103409,1,1,0,0,0,0,0,0,0,0,0,0,1
103410,1,1,1,1,1,0,0,0,0,0,0,0,4
103411,1,1,1,0,0,0,0,0,0,0,0,0,2
103412,1,0,0,0,0,0,0,0,0,0,0,0,0
103413,1,1,1,0,0,0,0,0,0,0,0,0,2
103414,1,0,0,0,0,0,0,0,0,0,0,0,0
103415,1,1,1,0,1,1,1,1,1,1,1,1,10
103416,1,1,1,1,1,0,0,1,1,1,0,0,9
103417,1,0,0,0,0,0,0,0,0,0,0,0,0
103418,1,0,1,0,0,0,0,0,0,0,0,0,2
103419,1,1,0,0,0,0,0,1,0,0,0,0,7
103420,1,0,0,0,0,0,0,0,0,0,0,0,0
103421,1,0,0,0,0,0,0,0,0,0,0,0,0
103422,1,0,0,0,0,0,0,0,0,1,1,0,10
103423,1,0,0,0,0,0,0,0,0,0,0,0,0
103424,1,0,0,0,0,0,0,0,0,0,0,0,0
103425,1,0,0,0,0,0,1,0,0,0,0,0,6
103426,1,0,1,1,0,0,0,0,0,0,0,0,3
103427,1,0,0,0,0,0,0,0,0,0,0,0,0
103428,1,0,0,0,0,0,0,0,0,0,0,0,0
103429,1,1,1,1,1,1,1,1,1,1,1,1,10
103430,1,1,0,0,0,0,0,0,0,0,0,0,1
103431,1,0,0,0,0,0,0,0,0,0,0,0,0
103432,1,0,0,0,0,0,0,0,0,0,0,0,0
103433,1,1,1,0,1,0,1,1,1,1,1,0,10
103434,1,0,1,0,0,1,1,0,0,1,0,0,9
103435,1,0,0,1,1,1,1,1,1,1,1,1,10
103436,1,1,1,0,1,1,1,0,1,1,1,1,10
103437,1,0,0,0,0,0,0,0,0,0,0,0,0
103438,1,1,1,0,1,1,1,1,1,1,0,1,9
103439,1,0,0,0,0,0,0,0,0,0,0,0,0
103440,1,0,0,0,0,0,0,0,0,0,0,0,0
103441,1,0,1,1,0,1,1,0,0,0,1,0,10
103442,1,1,0,0,0,1,1,1,1,0,1,1,10
103443,1,0,0,1,1,0,0,0,0,0,0,0,4
103444,1,1,0,0,0,1,0,1,1,0,0,0,8
103445,1,1,0,0,0,0,0,0,0,0,0,0,1
103446,1,1,0,1,1,0,0,1,0,0,0,1,7
103447,1,0,0,0,0,0,0,0,0,0,0,0,0
103448,1,0,0,0,0,0,0,0,0,0,0,0,0
103449,1,1,0,0,0,0,0,0,0,0,0,0,1
103450,1,0,0,0,0,0,0,0,0,0,0,0,0
103451,1,0,0,1,0,0,0,0,0,0,0,0,3
103452,1,0,0,0,1,1,0,0,0,0,0,0,5
103453,1,1,1,0,0,1,0,1,1,0,0,0,8
103454,1,1,1,1,1,1,1,1,1,1,1,0,10
103455,1,0,0,0,0,1,1,1,1,1,0,0,9
103456,1,1,1,1,0,0,0,0,0,0,0,0,3
103457,1,1,1,0,0,0,0,1,0,0,0,0,7
103458,1,1,0,0,0,0,0,0,0,0,0,0,1
103459,1,0,0,0,0,0,0,0,0,0,0,0,0
103460,1,0,0,0,0,0,0,0,0,0,0,0,0
103461,1,1,0,0,0,0,0,0,0,0,0,0,1
103462,1,0,1,1,1,0,0,0,0,0,0,0,4
103463,1,0,0,0,0,0,0,0,0,0,0,0,0
103464,1,1,0,1,0,0,0,0,0,0,0,0,3
103465,1,0,0,0,0,0,0,0,0,0,0,0,0
103466,1,1,1,1,0,0,0,0,0,0,0,0,3
103467,1,0,0,1,0,1,1,0,0,0,1,0,10
103468,1,1,1,1,1,1,0,0,0,0,0,0,5
103469,1,0,0,0,0,0,0,0,0,0,0,0,0
103470,1,0,1,1,0,1,0,0,1,1,0,0,9
103471,1,1,0,0,0,0,0,1,1,0,0,0,8
103472,1,1,1,0,0,0,0,0,0,0,0,0,2
103473,1,1,1,1,1,0,0,1,1,1,1,0,10
103474,1,0,1,1,0,1,1,1,1,1,1,1,10
103475,1,0,0,0,0,0,0,0,0,0,0,0,0
103476,1,0,0,0,0,0,0,0,0,0,0,0,0
103477,1,0,0,0,0,0,0,0,0,0,0,0,0
103478,1,0,1,1,1,1,1,1,1,1,1,1,10
103479,1,1,1,1,1,1,0,1,0,0,0,0,7
103480,1,0,0,0,0,0,0,0,0,0,0,0,0
103481,1,0,0,0,0,0,0,0,0,0,0,0,0
103482,1,1,1,0,0,1,1,0,0,0,0,0,6
103483,1,1,1,0,0,0,0,0,0,0,0,0,2
103484,1,1,1,1,1,0,0,0,0,0,0,0,4
103485,1,1,1,0,0,0,0,0,0,0,0,0,2
103486,1,0,0,0,0,0,0,0,0,0,0,0,0
103487,1,0,0,0,0,0,0,1,0,0,0,0,7
103488,1,1,1,0,1,1,0,0,0,0,0,0,5
103489,1,1,1,1,1,1,1,1,1,1,1,1,10
103490,1,0,0,0,0,0,0,0,0,0,0,0,0
103491,1,1,1,1,1,1,1,1,1,0,0,0,8
103492,1,1,0,0,0,1,1,1,1,1,1,1,10
103493,1,0,0,0,0,0,0,0,0,0,0,0,0
103494,1,0,0,0,0,0,0,0,0,0,0,0,0
103495,1,0,0,0,0,0,0,0,0,0,0,0,0
103496,1,0,0,0,0,0,0,0,0,0,0,0,0
103497,1,0,0,0,0,0,0,0,0,0,0,0,0
103498,1,0,0,0,0,0,0,0,0,1,1,1,10
103499,1,1,0,0,0,0,0,0,0,0,0,0,1
103500,1,1,1,0,1,1,1,1,1,1,1,0,10
103501,1,1,0,0,0,1,0,1,1,0,1,1,10
103502,1,1,1,0,1,1,1,1,1,1,1,1,10
103503,1,0,1,1,1,1,1,1,0,1,1,1,10
103504,1,1,1,1,0,1,0,1,0,0,0,0,7
103505,1,0,0,0,0,0,0,0,0,0,0,0,0
103506,1,0,0,0,0,0,0,0,0,0,0,0,0
103507,1,1,1,1,1,0,1,1,0,0,1,0,10
103508,1,1,1,0,0,0,0,1,1,0,0,0,8
103509,1,1,1,1,1,1,1,0,0,0,0,0,6
103510,1,1,1,0,1,1,1,1,1,0,1,1,10
103511,1,1,0,1,1,1,1,1,1,1,0,1,9
103512,1,0,0,0,0,0,0,0,0,0,0,0,0
103513,1,0,0,0,0,0,0,0,0,0,0,0,0
103514,1,0,1,0,1,1,1,1,1,1,1,0,10
103515,1,1,0,1,0,0,0,0,0,0,0,0,3
103516,1,1,1,1,1,1,1,1,1,1,1,1,10
103517,1,1,1,1,1,0,0,0,0,0,0,0,4
103518,1,1,0,0,0,0,0,0,0,0,0,0,1
103519,1,0,0,0,0,1,1,1,1,1,1,1,10
103520,1,0,0,0,0,0,0,0,0,0,0,0,0
103521,1,1,0,0,0,0,0,0,0,0,0,0,1
103522,1,0,0,0,0,0,0,0,0,0,0,0,0
103523,1,1,1,1,0,0,0,0,0,0,0,0,3
103524,1,1,0,0,0,0,0,0,0,0,0,0,1
103525,1,0,0,0,0,0,0,0,0,0,0,0,0
103526,1,0,0,0,0,0,0,0,0,0,0,0,0
103527,1,0,0,0,0,0,0,0,0,0,0,0,0
103528,1,1,0,0,0,0,0,0,0,0,0,0,1
103529,1,1,1,0,0,0,0,0,0,0,0,0,2
103530,1,0,0,0,0,0,0,0,0,0,0,0,0
103531,1,0,0,0,0,0,0,0,0,0,0,0,0
103532,1,0,0,0,0,0,0,0,0,0,0,0,0
103533,1,0,0,1,0,0,0,0,0,0,0,0,3
103534,1,1,0,0,0,0,0,0,0,0,0,0,1
103535,1,1,1,1,1,1,1,1,1,1,1,1,10
103536,1,0,1,1,1,1,1,1,1,0,1,0,10
103537,1,0,0,0,0,0,0,0,0,0,0,0,0
103538,1,1,1,1,1,1,1,1,1,1,1,0,10
103539,1,0,0,0,0,0,0,0,0,0,0,0,0
103540,1,1,1,1,0,1,1,1,1,1,1,1,10
103541,1,1,0,0,1,0,0,0,0,0,0,0,4
103542,1,0,0,0,0,0,0,0,0,0,0,0,0
103543,1,0,0,0,1,1,0,1,1,1,1,1,10
103544,1,0,0,0,0,0,0,0,0,0,0,0,0
103545,1,1,1,1,1,0,0,1,0,0,0,0,7
103546,1,1,0,0,0,0,0,0,0,0,0,0,1
103547,1,1,1,0,1,0,1,1,1,0,1,1,10
103548,1,1,1,1,1,1,1,1,1,0,0,0,8
103549,1,0,0,0,0,0,0,0,0,0,0,0,0
103550,1,1,0,0,0,0,0,0,0,0,0,0,1
103551,1,0,0,0,0,1,1,1,1,1,1,1,10
103552,1,1,0,0,0,0,0,0,0,0,0,0,1
103553,1,0,0,0,0,0,0,0,0,0,0,0,0
103554,1,0,1,0,0,0,0,0,0,1,0,0,9
103555,1,0,0,0,0,0,0,0,0,0,0,0,0
103556,1,1,0,1,0,0,0,0,0,0,0,0,3
103557,1,0,0,0,0,0,0,0,0,0,0,0,0
103558,1,0,1,0,0,0,0,0,0,0,0,0,2
103559,1,0,0,0,0,0,0,0,0,0,0,0,0
103560,1,1,0,1,1,1,1,0,1,0,1,0,10
103561,1,0,0,0,0,0,0,0,0,0,0,0,0
103562,1,0,0,0,0,0,0,0,0,0,0,0,0
103563,1,0,1,0,1,1,1,1,1,0,0,0,8
103564,1,0,0,0,0,0,0,0,0,0,0,0,0
103565,1,1,0,0,0,1,0,1,0,1,0,1,9
103566,1,0,0,0,0,0,0,0,0,0,0,0,0
103567,1,1,1,0,1,0,0,0,0,0,0,0,4
103568,1,1,0,0,0,0,0,0,0,0,0,0,1
103569,1,1,0,0,0,0,0,0,0,0,0,0,1
103570,1,1,1,0,1,1,1,1,1,1,1,0,10
103571,1,1,0,1,1,1,0,0,0,0,0,0,5
103572,1,0,1,1,0,0,0,0,1,0,0,0,8
103573,1,1,0,1,1,1,1,1,1,1,1,1,10
103574,1,1,1,1,1,0,1,0,0,0,0,0,6
103575,1,0,0,0,0,0,1,1,1,0,0,0,8
103576,1,1,1,1,1,1,1,1,1,1,1,1,10
103577,1,0,0,0,0,0,0,0,0,0,0,0,0
103578,1,1,0,0,0,0,0,0,0,0,0,0,1
103579,1,1,1,1,1,1,1,1,0,1,1,1,10
103580,1,0,0,0,0,0,0,0,0,0,0,0,0
103581,1,0,0,1,1,1,1,0,1,0,0,0,8
103582,1,0,0,0,0,0,0,0,0,0,0,0,0
103583,1,1,1,1,1,0,0,0,0,0,0,0,4
103584,1,1,1,1,1,0,1,0,0,0,1,1,10
103585,1,0,0,0,0,0,0,0,0,0,0,0,0
103586,1,1,1,1,0,0,0,0,0,0,0,0,3
103587,1,0,0,0,0,0,0,0,0,0,0,0,0
103588,1,1,1,1,1,1,1,1,1,1,1,0,10
103589,1,0,0,0,0,0,0,0,0,0,0,0,0
103590,1,1,1,0,0,1,1,1,1,0,1,0,10
103591,1,1,0,1,0,0,0,0,0,0,0,0,3
103592,1,0,0,1,1,1,1,1,0,0,1,1,10
103593,1,0,0,0,0,0,0,0,0,0,0,0,0
103594,1,0,0,0,0,0,0,0,0,0,0,0,0
103595,1,0,0,0,0,0,0,0,0,0,0,0,0
103596,1,1,0,1,0,0,0,0,0,0,0,0,3
103597,1,0,0,0,0,0,0,0,0,0,0,0,0
103598,1,0,0,0,0,0,0,0,0,0,0,0,0
103599,1,1,1,0,0,0,0,0,0,0,1,1,10
103600,1,1,1,1,1,0,0,1,1,1,1,1,10
103601,1,1,1,1,1,0,0,0,0,1,1,1,10
103602,1,0,0,0,0,0,0,0,0,0,0,0,0
103603,1,1,1,0,0,0,0,0,0,0,0,0,2
103604,1,0,0,0,0,0,0,1,1,0,0,0,8
103605,1,0,0,0,0,0,0,0,0,0,0,0,0
103606,1,0,0,0,0,0,0,0,0,0,0,0,0
103607,1,1,1,1,0,1,0,1,1,1,1,1,10
103608,1,0,0,0,0,0,0,0,0,0,0,0,0
103609,1,1,0,0,0,0,0,0,0,0,0,0,1
103610,1,0,0,0,0,0,0,0,0,0,0,0,0
103611,1,1,1,1,0,1,0,0,0,0,0,0,5
103612,1,1,0,0,1,1,0,0,0,0,0,1,5
103613,1,0,0,0,0,0,0,0,0,0,0,0,0
103614,1,0,0,0,0,0,0,0,0,0,0,0,0
103615,1,1,0,0,0,0,0,0,0,0,0,0,1
103616,1,0,0,0,0,0,0,0,1,0,1,1,10
103617,1,0,0,0,0,0,0,0,0,0,0,0,0
103618,1,0,0,0,0,0,0,0,0,0,0,0,0
103619,1,0,0,0,0,0,0,0,0,0,0,0,0
103620,1,1,1,0,0,0,0,0,0,0,0,0,2
103621,1,0,0,0,0,0,0,0,0,0,0,0,0
103622,1,0,0,0,0,0,0,1,0,1,1,1,10
103623,1,1,0,1,1,1,1,1,1,1,1,1,10
103624,1,1,1,0,0,0,0,0,0,0,0,0,2
103625,1,0,1,0,0,0,1,0,0,0,0,0,6
103626,1,0,0,0,0,0,0,0,0,0,0,0,0
103627,1,0,0,0,0,0,0,0,0,0,0,0,0
103628,1,1,1,0,0,0,0,0,0,0,0,0,2
103629,1,1,0,0,0,0,0,0,0,0,0,0,1
103630,1,0,0,0,0,0,1,0,0,0,0,0,6
103631,1,0,0,0,0,0,0,0,0,0,0,0,0
103632,1,1,0,1,1,1,1,1,1,1,1,0,10
103633,1,1,0,0,0,0,0,0,0,0,0,0,1
103634,1,0,0,0,0,0,0,0,0,0,0,0,0
103635,1,0,0,0,0,0,0,0,0,0,0,1,0
103636,1,1,0,0,0,0,0,0,0,0,0,0,1
